Nice pop in $SPX - I&#39;m adding another new long to the portfolio. Some names that look nice: $ACAD $IRWD $EWBC $TXT $LUK $KBH $JDSU,Bullish,Bullish,Correct
$ZION long setup http://stks.co/ppX5,Bullish,Bullish,Correct
Complete Bullish Watch-List for the Week includes $C $OSK $PVH $IMGN $ALGN $AIG $SUNE and more http://stks.co/b04AS,Bullish,Bearish,Wrong
This kind of action is why I don&#39;t just go short until things start to break on the daily $SPX  chart. A few down days doesn&#39;t cut it,Bullish,Bearish,Wrong
The Watch-List for Shorting inludes $F $NOG $BBY $CE $AFL and more | SharePlanner http://stks.co/ppql,Bearish,Bullish,Wrong
Folks - that $JDSU chart is spectacular looking. Its my favorite stock in my portfolio right now.,Bullish,Bullish,Correct
SharePlanner Reversal Indicator: Still Room for a Move | $SPX $STUDY http://stks.co/d04tT,Bullish,Bullish,Correct
$VIX has skyrocketed intraday over the last hour to 13.24.,Bullish,Bullish,Correct
Two Chart Post | $SPX  http://stks.co/rrL7,Bullish,Bullish,Correct
The Week&#39;s Bearish Watch-List includes $AFL $AGO $BHP $NOV $NAV $NTAP $PDCE $MPW $HLX $CE and more http://stks.co/rrjH,Bearish,Bearish,Correct
The Week&#39;s Bearish Watch-List includes $AFL $AGO $BHP $NOV $NAV $NTAP $PDCE $MPW $HLX $CE and more http://stks.co/rrjH,Bearish,Bearish,Correct
The Week&#39;s Bearish Watch-List includes $AFL $AGO $BHP $NOV $NAV $NTAP $PDCE $MPW $HLX $CE and more http://stks.co/rrjH,Bearish,Bearish,Correct
Today&#39;s Trading Plan: Just Another Bear Fake | $SPX $STUDY http://stks.co/qrjN,Bullish,Bullish,Correct
somewhat of a head and shoulders pattern on the $SPX 5min,Bearish,Bearish,Correct
SharePlanner Reversal Indicator: More Extremes | $SPX $STUDY http://stks.co/srpB,Bullish,Bullish,Correct
Today&#39;s Trading Plan: Losing Consolidation | $SPX $STUDY  http://stks.co/c06z5,Bullish,Bullish,Correct
$TRN popping nicely to now. Long from $56.17 on 1/14,Bullish,Bullish,Correct
Today&#39;s Trading Plan: Another Attempt At New Highs | $SPX $STUDY http://stks.co/qtFe,Bullish,Bullish,Correct
Swing Trading Watch-List: $CLR $CMC $KBH $MDC $TSL |  http://stks.co/stup,Bullish,Bullish,Correct
Today&#39;s Trading Plan: Hop in the Bounce House | $SPX $STUDY http://stks.co/i0DOm,Bullish,Bullish,Correct
$ICPT monday +100%,Bullish,Bullish,Correct
$IMUC Lots of negative sentiment being expressed...usually a sign to accumulate.,Bullish,Bearish,Wrong
$RNN NEW 52 week high!! What happened to the days when this guy was trapped at .39!,Bullish,Bullish,Correct
"$CYTR Can you say, &quot;3, 2, 1........Liftoff!!!&quot; Goooooooo CYTR!!!!!!!!",Bullish,Bullish,Correct
"$CYTR Come on, CYTR..........Keep the Shorts at bay for one more day!!!!!!!",Bullish,Bullish,Correct
$CYTR Closed at $6.66.......That can&#39;t be a good sign for the bullish :-( Good thing I&#39;m long......Tuesday will be a great purchasing day!!,Bullish,Bullish,Correct
$CYTR $6.88 A/H trading......Yeah!!!!!! Countin&#39; my cheddar!!!!!!!,Bullish,Bullish,Correct
$CYTR I trust the science and believe that I have found a potential money maker in CYTR. I am positioning myself to buy 150 more shares :-),Bullish,Bullish,Correct
"$CYTR $6.66.....Rebuke the Devil.....Be gone, Demon!!!!! Get out now!!!!! CYTR needs to rise up and go to infinity and beyond!!!!! LoL!!!!!",Bullish,Bullish,Correct
"$CYTR Roll bounce, rock skate, roll bounce, rock skate...CYTR simply makes you want to groove!!! Rock left, rock right, stay in the groove!",Bullish,Bearish,Wrong
$CYTR Sharebuilder purchase of 29.1829 shares at $7.71; I now have a total of 925.2441 shares....Go CYTR!!!! Git money :-),Bullish,Bearish,Wrong
$CYTR Looks like I will be buying another 70 shares to put me well over 1000 shares.....I like it when I buy a good stock at a discount :-),Bullish,Bullish,Correct
$CYTR I will be burying more shares tomorrow through Sharebuilder...Whatever $549.00 will buy me :-) Can&#39;t miss this sale!!! Thanks CYTR!!!,Bullish,Bullish,Correct
"$CYTR Stackin&#39; my chips and gittin&#39; my paper, thanks to CYTR.......Phat pockets is what I seek!!! Go CYTR!!!",Bullish,Bearish,Wrong
$CYTR gave everyone a chance if they were thinking about getting in to get in.......Hope you got in because you may not get another chance!,Bullish,Bullish,Correct
$CYTR Still hangin&#39; over $7.00 with a little over 2 hours left in the regular session. CYTR is a monster!!! Git you sum!!!,Bullish,Bullish,Correct
$AAPL held up well on a brutal day.  Today helped solidify 342 as a strong base (as stated from Friday&#39;s call).  Remains great entry point,Bullish,Bullish,Correct
Stocks on the watch.. $SILC $MEI $REED $TCS $GT,Bullish,Bullish,Correct
$MEI.. great start with vol,Bullish,Bullish,Correct
$SCMP - a small biotech that actually has sales AND earnings!,Bullish,Bullish,Correct
$MDCO trying.....again,Bullish,Bullish,Correct
the cousin stock theory playing out well in the housing/builder sector - $DOOR $DXYN $MAS $USG $PGTI etc..,Bullish,Bearish,Wrong
$AXL another strong auto OEM,Bullish,Bullish,Correct
$SILC thats my girl!,Bullish,Bullish,Correct
$MWIV a thin name that has a beautiful look. When mkt rebounds this will take off to the races,Bullish,Bullish,Correct
$SBGI Bottom is in on the day?,Bullish,Bullish,Correct
"$PLUG Market is down, the sky isn&#39;t falling, and the apocalypse isn&#39;t here. Stay strong and look ahead no need to panic",Bullish,Bullish,Correct
$INO Dreaming of 2.87 today... . She has been extended over the past month consolidating... I don&#39;t like the last two be http://stks.co/sw1y,Bullish,Bullish,Correct
"&quot;@spectraenergy: $SE increases annual div by 12 cents/share. Announces quarterly div of $0.335/share, 9.8% increase http://stks.co/a04Gk&quot;",Bullish,Bullish,Correct
&quot;@Safeguard: $SFE partner company Alverix acquired by $BDX for $40M; $SFE expects to realize $17.4M... http://stks.co/tpQL&quot;,Bullish,Bearish,Wrong
Ford Investors: Everything You Need to Know About Today&#39;s Earnings Release: http://stks.co/sv4h via @Ford $F,Bullish,Bullish,Correct
&quot;@Ford: $F Ford’s 18th consecutive quarter of profitability #FordEarnings&quot;,Bullish,Bullish,Correct
$GLW Investors: @Corning shares the most pertinent bullet points from this morning&#39;s earnings release: http://stks.co/f0DRx,Bullish,Bearish,Wrong
Join @Ford CFO Bob Shanks on StockTwits Today for Earnings Q&amp;A. stks.co/pvL5 #IRchat $F http://stks.co/f0DSg,Bullish,Bullish,Correct
&quot;@Shell: Live webcast of Shell Q413 results to go live in 20 mins. Join on http://stks.co/g0EFK or via Shell mobile app $RDSA&quot;,Bullish,Bullish,Correct
$PETM looking good,Bullish,Bullish,Correct
$HLF In @ 63.5,Bullish,Bullish,Correct
"$NUS - buyers taking early control, can it hold?",Bullish,Bearish,Wrong
"$SODA The harder the spring is pressed, the stronger the spring is stretched. I feel shorts have reached their limit.",Bullish,Bullish,Correct
$RXII Did some research on this. The largest shareholders are $opk and $gale. Going up,Bullish,Bullish,Correct
$RXII Did some research on this. The largest shareholders are $opk and $gale. Going up,Bullish,Bullish,Correct
@Iam38 Also long both $vrng and $aria. What an exciting day!,Bullish,Bullish,Correct
"Up 13% this year. Thank you $vrng. Thank you $aria. Thank you $tsla. And soon, thank you $kwk.",Bullish,Bearish,Wrong
$FB Up in a sea of red. Keep on keepin&#39; on.,Bullish,Bullish,Correct
$AAPL Follow the sentiment. Near 70 it jumps. Rise into earning from here could be possible.,Bullish,Bullish,Correct
$FB Let&#39;s keep runnin&#39; all the way through earnings. No reason not to.,Bullish,Bullish,Correct
$AAPL Rally beard is back on and in full effect until earnings.  http://stks.co/pqJH,Bullish,Bullish,Correct
$HGSH Stock making move out of BB and reverse hammer on latest trading day. Stochastics crossed 80 mark as well. SS,Bearish,Bullish,Wrong
"$KNDI Top of BB, stochastics up there, CMF moving down, MACD slowing down, could see a selloff pretty soon",Bearish,Bearish,Correct
"$AAPL target 420,holding short",Bearish,Bearish,Correct
$ONVO don&#39;t you love how it fell to steal shares and then took off?,Bullish,Bullish,Correct
"$TWTR 70 Calls looking ripe today. Boom goes the dynamite. Fad, Bubble, Whatever you want 2 call it, still making $$.",Bullish,Bearish,Wrong
$JCP She done back filled and turned green. It&#39;s a New Year&#39;s Miracle.,Bullish,Bullish,Correct
$JCP Need something of substance to move this high and fast to shake loose these &quot;nickle flippers&quot;. They will poke holes in the tape all day,Bullish,Bullish,Correct
$JCP When comes to analysts I&#39;ll stick with Dana Tesley. She is the Sheila Bair of Retail. The rest or just talking heads.,Bullish,Bearish,Wrong
$JCP Crowded with shorts in here. Looks like 50K available to short right now. http://stks.co/h0BjI,Bullish,Bullish,Correct
"$HLF FORMAL inquiry. Much different than just an investigation into complaints. China, Canada, US is next. Take ur 60 and get out.",Bearish,Bearish,Correct
"$NFLX Sweet Georgia Brown!! Futures are down triple digits. Ben needs to give us some good news, this honey pot gonna get hurt. :(",Bullish,Bullish,Correct
$HLF And down the Piglet goes again today. It&#39;s just printing $$ for the shorts. Welcome to fantasy island. :),Bearish,Bearish,Correct
$FB and $JCP gave me hope in the markets today. Everything else is just crapped out for the week. Hope this correction ends soon. Gezz!!,Bullish,Bearish,Wrong
"$ARIA Sick of shorts! I feel like I&#39;ve been here forever! Bought in at 2.50, holding until 20",Bullish,Bullish,Correct
$ARIA Come on. Daily Mail says Rooney will transfer to Madrid. Now Eli will buy Araid? Hey whatever keeps this above $7,Bullish,Bearish,Wrong
$ARIA I think this is fluff the transfer BS they post on their football page is beyond reason. What&#39;s to say they aren&#39;t pumping the stock?,Bearish,Bearish,Correct
$ARIA I feel like slush today! But hey I&#39;m still staying long from 2.50,Bullish,Bullish,Correct
$ARIA $2.50 and long!,Bullish,Bullish,Correct
$ARIA This just in. Riots forming outside of the office of Rachel MicMinn demanding her resignation.,Bullish,Bearish,Wrong
$ARIA Racing back up,Bullish,Bullish,Correct
$ARIA Please hold your money!,Bullish,Bearish,Wrong
@shortstop3 They combine $ARIA &#39;s iclusig with $PFE &#39;s Viagra. Creating a super cancer drug that also aids eritile distinction. - My Blog,Bullish,Bullish,Correct
"$ARIA Just being honest, I didn&#39;t even like the new people here. Glad there gone",Bullish,Bearish,Wrong
"$ARIA Rough day to say the least, oh well.",Bullish,Bullish,Correct
$ARIA Better than yesterday!,Bullish,Bullish,Correct
$ARIA Better than yesterday!,Bullish,Bullish,Correct
"$CAMT Buy in now, this could be it",Bullish,Bullish,Correct
$CAMT Big weekend news!,Bullish,Bearish,Wrong
$AMD &amp; $AAPL a buyout from vertical integration heaven!,Bullish,Bullish,Correct
"$ARIA Ariad Pharmaceuticals Inc. (ARIA): BUY 10 Day Short Term Target Price: $8.10
From same girl who said $PFE buyout rumors",Bullish,Bearish,Wrong
$ARIA flagging on 30 min very nice,Bullish,Bullish,Correct
$ARIA http://stks.co/j06oH,Bullish,Bullish,Correct
$IDRA big test here - double top - looking for it to become a triple top breakout,Bullish,Bullish,Correct
"&quot;@KimbleCharting: @ToddSullivan % of income to Mortgage payment, lowest in 40 yrs, a + to me! $STUDY $SPY  http://stks.co/b0ASg&quot;",Bullish,Bearish,Wrong
"&quot;@KimbleCharting: @ToddSullivan % of income to Mortgage payment, lowest in 40 yrs, a + to me! $STUDY $SPY  http://stks.co/b0ASg&quot;",Bullish,Bearish,Wrong
Mall in west Las Vegas takes shape - FOX5 Vegas - KVVU http://stks.co/sw4Q $HHC,Bullish,Bullish,Correct
"&quot;@cctranscripts: GTx director just picked up 6,622 shares  http://stks.co/a04In $GTXI&quot;",Bullish,Bullish,Correct
&quot;@lorenzorusso: &quot;$IPCI WAITING FOR NEWS AFTER CLOSING. Stacks of approvals on FDA&#39;S plate...Lets go everybody...MASSIVE BUYING!&quot;&quot;&quot;,Bullish,Bullish,Correct
&quot;@olameow: $ARIA check out $IPCI.&quot;,Bullish,Bullish,Correct
"$ipci, $gtxi, $bgmd",Bullish,Bullish,Correct
$GTXI breaking out here - http://stks.co/b06vS Over $2.36 with volume and into that massive gap this goes&quot;,Bullish,Bearish,Wrong
$BBRY Broke above bullish flag on bearish day. http://stks.co/h06tF,Bullish,Bearish,Wrong
"If $AAPL buys $BBRY secured msg &amp; enterprise biz, it will have a lead over $GOOG android.  IMO.",Bullish,Bullish,Correct
$BBRY $TWTR $FB have been good to me.  I like buying @ the btm. It&#39;s less stressful to long $BBRY at this level. imo  http://stks.co/d03Re,Bullish,Bearish,Wrong
"$BBRY For every shares SOLD, there&#39;s a BUYER.  What matters is that it&#39;s up. I do believe 2013 shorts should take profit now.",Bullish,Bullish,Correct
$BBRY Breakout!  Rising handle!,Bullish,Bullish,Correct
$BBRY it was a shorts covering moment.  This thing is going higher.  It&#39;s a matter of time. imo.,Bullish,Bullish,Correct
&quot;@vanhalenboss: $BBRY Snapchat the victim of major cyber attack. http://stks.co/qocn&quot; That&#39;s why entprse &amp; gov trusts $BBRY.,Bullish,Bullish,Correct
"$BBRY who else will Chen meet after Jefferies?!  SAP, IBM, APPLE, GOOG, perhaps?",Bullish,Bullish,Correct
"$BBRY I just finished reading more on QNX.  No wonder why $MSFT, $AAPL, and $GOOG wanted a piece of BB.",Bullish,Bullish,Correct
$BBRY one solid line... BB should rename itself as RIMM since it&#39;s now back in R&amp;D. I wonder which other company copied BB.,Bullish,Bullish,Correct
$BBRY We needed volume to ink this support level. I think we got it.  Thanks CNBC for finally seeing what we are seeing.,Bullish,Bullish,Correct
"@JakeQ @ZMobile $BBRY Chen will be meeting with Jefferies.  Maybe, the big boys will make the bold move it needs.",Bullish,Bullish,Correct
&quot;@PredictWallStreet: Your proprietary algorithm on $BBRY failed you.  It will not close lower than open.,Bullish,Bearish,Wrong
$BBRY It closed above 8.. Likely to open tomorrow with a nice gap.  $NOK $NOK !  It&#39;s $BBRY bull!,Bullish,Bullish,Correct
"$BBRY In the U.S., Chen leverage other devices through BBM. He offers companies secure comm. internally &amp; allow extrnal comm thru BBM.",Bullish,Bullish,Correct
$BBRY look at that beautiful rising handle.,Bullish,Bullish,Correct
$BBRY CES2014 is fill with tech investors and fund managers. Money is flowing into BB imo.,Bullish,Bullish,Correct
"$BBRY firming up .45, but heading to 9 then 10 imo.",Bullish,Bearish,Wrong
$BBRY hedgies that shorted in 2013 wants you to take profit so they can cover at a lower price pt.  IMO this is a stronger company w/ Chen,Bullish,Bearish,Wrong
$BBRY 25 million shares?!  It&#39;s not even 11 yet.  Just amazing!  I wouldn&#39;t be surprise some of the 143 million shorts may be covering.,Bullish,Bearish,Wrong
&quot;@LittleRedDot: $BBRY QNX join Forces with $NOK Here http://stks.co/g0842&quot; Chen is bringing it to the luxury european mrket first.,Bullish,Bullish,Correct
$BBRY bears got their snouts caught in a trap.  Ouch!,Bullish,Bullish,Correct
$BBRY  Some side way action as predicted. but has potential for a spike above the channel.  imo.  http://stks.co/i07zc,Bullish,Bullish,Correct
&quot;@TimTurenne: $BBRY Be confident now http://stks.co/tpfA&quot; nice chart.,Bullish,Bullish,Correct
"@earningbux @dragenn Considering what $BBRY used to be at, this is cheap. You just wish u got in last month. U might say same next month.",Bullish,Bullish,Correct
"$BBRY If my friends had bought when I suggested at the bottom, they would be 30% happier.  My Roth is 30% happier, because of it. LONG",Bullish,Bullish,Correct
"$BBRY &quot;John Chen: â€˜Foxconn will help us in emerging marketsâ€™, Expect all-touch and physical keyboard devices&quot; Under $200",Bullish,Bullish,Correct
$BBRY Oops.. here&#39;s the link  http://stks.co/sppf,Bullish,Bearish,Wrong
&quot;@AnalystRatingsNetwork: BlackBerry&#39;s neutral rating reiterated at Zacks. $9.00 PT. http://stks.co/i08Gj $BBRY&quot; Neutral=Upgrade.,Bullish,Bearish,Wrong
$BBRY MM really wants to let those Options expired tomorrow... from the way this is going.  Great opp for shorts of 2013 to buy and cover.,Bullish,Bullish,Correct
$BBRY &quot;06:23 EDT	BBRY upgraded to Sector Perform from Underperform at RBC Capital&quot;,Bullish,Bullish,Correct
$BBRY &quot;price target was raised to $10 from $6 at RBC Capital Markets&quot; http://stks.co/qqRs  Nice buy on dips. imo,Bullish,Bullish,Correct
"$TWTR shorters were hoping for more take down, but after realizing this is not going further, they cover before too late.  IMO",Bullish,Bullish,Correct
&quot;@lolopop: $BBRY 36 million shorts covered in the second half dec 2013&quot; So shorts of 2013 do listen. Lol,Bullish,Bullish,Correct
$BBRY Stock prices down while short floats down too...  Be cautious of opp rating.,Bullish,Bearish,Wrong
"@Afortyyearold @coldspring87 that&#39;s why you are Afortyyearold without vision.  $BBRY targeting emerging mrkt, not iphone",Bullish,Bearish,Wrong
"@JanineK @coldspring87 Honest, I love my iPhone!  If I love BB, it would be trading at $500 right now. $BBRY is cheap at current price imo.",Bullish,Bullish,Correct
"&quot;@iltrade: $BBRY $BB.CA BlackBerry CEO John Chen: You can be an iPhone or Android customer, and also a BB customer: http://stks.co/g09hB&quot;",Bullish,Bullish,Correct
$BBRY Biggest bear trap would be if SAP make a surprise bid for BB.  There seems to be a lot of interest by SAP execs.,Bullish,Bearish,Wrong
$BBRY INSIDER BUYING is a boost of confidence in the company.  SAP execs joining BBRY is a vote of confidence in CEO Chen.,Bullish,Bullish,Correct
"$BBRY With secure communication and upping the ante on enterprise plus QNX, BB is going beyond handset.  Tremendous growth potential",Bullish,Bullish,Correct
$BBRY Buy on every dip...like yesterday.. This thing has a lot of room to go up since there&#39;s still over 104 million shrs short float,Bullish,Bullish,Correct
&quot;@TedDixon: Today&#39;s Morning INK: BlackBerry CEO buying. Subscriber link http://stks.co/c06Lt $BB.CA $BBRY $QQQ http://stks.co/a06Rh&quot;,Bullish,Bullish,Correct
"$BBRY &quot;It is clear that BlackBerry is not going bankrupt.&quot;  Neeraj Monga, an analyst with Veritas Investment Research",Bullish,Bullish,Correct
$BBRY It&#39;s time to ignore D_T (who probably is a professional basher) and focus on the positive.  BB is not the same as when TH was CEO.,Bullish,Bearish,Wrong
&quot;@ACInvestorBlog: $BBRY next resistance lies at 9.41...LONG SETUP !!! http://stks.co/b06R2&quot; This chart still holds.  Looking good.,Bullish,Bearish,Wrong
@ogjk China and India likes $BBRY because it works well on their current network.  Limited 4G network is a problem for iPhone and Android,Bullish,Bullish,Correct
$BBRY HF hopes to squeeze a few more pennies from the stock before buying to cover their profitable 2013 shorts.,Bullish,Bullish,Correct
$BBRY Glad I blocked certain crazy people so now I can enjoy the ride up without the noise.  Analysts see India deal as real turning pt.,Bullish,Bearish,Wrong
$BBRY More bear trapping?,Bullish,Bearish,Wrong
"$BBRY &quot;has a solid foothold in India, where more than 1,000 Indian enterprises Adopted/Tested BB Entrprse Services 10 since debut Jan2013&quot;",Bullish,Bullish,Correct
$BBRY India is full of talents.   Games created for Blackberry to serve local market.  http://stks.co/j0AS7,Bullish,Bullish,Correct
$BBRY Big wrestle day today IMO. Recent facts favor the bulls. My chart tells me a potential spike leading into 3 day wkend.,Bullish,Bullish,Correct
$BBRY Big Money takes time to digest new information before they buy. BB will reap benefit of its presence at CES2014 soon.  Time to go LONG,Bullish,Bullish,Correct
$BBRY quadruple top? :_)  This one is going to hurt guys.  Cover your shorts and go long.  Hold onto your shares.,Bullish,Bearish,Wrong
$BBRY This move will be big.. MACD upswing picking up.,Bullish,Bullish,Correct
$BBRY Citron finally said what I have been thinking and saying all along.  Glad to see that write up.  Remember today.. This is cheap.,Bullish,Bullish,Correct
$BBRY Don&#39;t bet against this bull dog in glasses.  Woof! Woof!  EOD silliness.  I deserve it.,Bullish,Bearish,Wrong
@TwitsTrader @feralcat not keeping scores of who&#39;s right or wrong.  Only care about reasoning.  Congrats to those who made money.  $BBRY,Bullish,Bearish,Wrong
$BBRY &quot;08:41 EDT	DOD says 80K BlackBerry phones supported by new mobility program&quot; -TheFlyOnTheWall reported,Bullish,Bullish,Correct
$BBRY This baby likely to beat 20%?!,Bullish,Bullish,Correct
$BBRY This baby likely to beat 20%?!,Bullish,Bullish,Correct
"&quot;@vanhalenboss: $BBRY here is N4BB article http://stks.co/i0Bd9&quot;  Maybe, it&#39;s the automakers featured at CES2014?",Bullish,Bullish,Correct
&quot;@Afortyyearold: @Stockycat 80k is peanuts. Stop salivating over small handset stuff. It&#39;s NOT $BBRY future at all.&quot;  It&#39;s more than handset,Bullish,Bullish,Correct
"$BBRY shorties of 2013 should buy to cover ASAP. Waiting means missed profit.  I said this at $5.88, $6, $7, $8, and now",Bullish,Bullish,Correct
$BBRY When I got in at 5.88 I had my eye set on 16.00. I think it might get there sooner rather than later.,Bullish,Bullish,Correct
&quot;@duke2duke: $BBRY Broke above trend line on large volume.  Even more bullish from here on. imo http://stks.co/f0Bmi&quot; Good things to come,Bullish,Bullish,Correct
$BBRY bears short covering into the closing could potentially give us new HOD.  Could...not certain.,Bullish,Bearish,Wrong
"$BBRY I agree.. &quot;the ride up might be bumpy, but it&#39;s the bumps that give you stronger footing to go higher.&quot; You can print my quote.",Bullish,Bullish,Correct
"$BBRY With every move Chen makes, analysts continue to take a closer look.  More upgrades to follow after CNBC.  imo. This is only the start",Bullish,Bullish,Correct
$BBRY Bear Trapping.. HF needs your shares to buy and cover.,Bullish,Bullish,Correct
$BBRY This bullish move is not without reasons.  This stock is undervalue and HF&#39;s are seeing that now.,Bullish,Bearish,Wrong
"$BBRY Wonder how many bears took that bait.  If people are still talking about handsets and apps, they haven&#39;t been listening to Chen.",Bullish,Bearish,Wrong
&quot;@iltrade: $BBRY $BB.CA BlackBerry Jumps to 20th Place in Number of US Patent Approval Rankings in 2013 http://stks.co/g0CFq&quot;  $$$$,Bullish,Bullish,Correct
$BBRY Where are the bears?  last 20 minutes..hike.  Don&#39;t wait until after hour or PM to buy.,Bullish,Bullish,Correct
"&quot;DJ Lenovo Near Deal to Buy IBM&#39;s Low-End Server Business, Source Says -- Update&quot; - This is good for $BBRY and $IBM stocks imo",Bullish,Bearish,Wrong
$BBRY There goes your chance to buy at a 2% discount.,Bullish,Bearish,Wrong
$BBRY Michael Blair should tell that to the ITC India Conglomerate that just switched over to BB for their business enterprise sftwr needs,Bullish,Bullish,Correct
