Correct ratio 72%, Test chosen every fifth twit
""
"$AMRN The fact that statin drugs cause side effects is well establishedâ€”there are over 900 studies proving their adverse effects,",Bearish,Bearish,Correct
$VRNG JJ to be investigated,Bullish,Bullish,Correct
$VRNG has no major rpedicted res until 4.76,Bullish,Bearish,Wrong
$VRNG  The infringement case covers most of the tech giants and the potential payouts would be enormous #gameovershorts,Bullish,Bullish,Correct
$ARIA fizzling with out nothing left to milk from it longside while $AMRN 2to $9&#39;s awaits,Bullish,Bearish,Wrong
$KOOL results show additional treamtents  improve condition even more. patients were thrileed with results with their limb saved &amp; walking,Bullish,Bullish,Correct
$KOOL The disclosed a large amount of institutional investors and the FDA is letting them skip phase 2 #fasttrack,Bullish,Bearish,Wrong
$VRNG ZTE is even bigger possibly 5x the size. $40-50 possible with the ZTE victory&quot; but mitk says there is nothing after this and no1 cares,Bullish,Bullish,Correct
$VRNG still dont see what the a/h trades were in first 11 min of a/h but from 4:11 tp 4:17 halt it was 4.50 to 4.77.,Bullish,Bearish,Wrong
great job $VRNG perfect. PR released T2 boom resume time set for 915am est. warm up your engines its go time,Bullish,Bullish,Correct
"$VRNG not much reason left for goog to have its back channel untraceable entities short this. all thy&#39;eve done is keep it pined, not lower",Bullish,Bearish,Wrong
"$VRNG poipnt is these guys have no clue what they are ouching about, have no position and just go on popular stocks/threads and antagonize",Bullish,Bullish,Correct
"Big Pharma won&#39;t let diseases be prevented by $AMRN Big Oil won&#39;t let alternatives take over like $TSLA, and Google won&#39;t let $VRNG run",Bullish,Bearish,Wrong
$VRNG what are they even selling? shares from what price?,Bullish,Bearish,Wrong
"$NSPR well, we were green! not tomorrow, but I hope soon. GL friends",Bullish,Bullish,Correct
"$NSPR Did not even look at this till now! 3$ , you better believe it.",Bullish,Bearish,Wrong
"$NSPR No one selling, try to get few shares under ask price. GL longs",Bullish,Bullish,Correct
$ABIO added,Bullish,Bullish,Correct
$RNN going to . 90,Bearish,Bullish,Wrong
$AXP is a Buffet stock,Bullish,Bearish,Wrong
$NFLX at 387 Im officially up exactly $100,Bullish,Bullish,Correct
$TSLA upgrades coming and short squez and funds..tsla will be over $175 tomorrow,Bullish,Bullish,Correct
$Z......Is today the day that this makes the break out move? We shall see.,Bullish,Bullish,Correct
$PLUG so far so excellent,Bullish,Bearish,Wrong
Tim Cook is so proud of his $CHL. At ER he will be like one of those obsessed parents showing anyone who will look his baby pics. $AAPL,Bullish,Bullish,Correct
@ApplePilot still no teleport or cure cancer app $aapl,Bearish,Bullish,Wrong
$AAPL can we go to 515 today?,Bearish,Bullish,Wrong
$GALE Going to 8,Bullish,Bullish,Correct
"$RNN .90, .97, 1.03 mm",Bullish,Bullish,Correct
"$MM 7.42, 7.46, 7.53, 7.67 mm",Bullish,Bullish,Correct
"$ZNGA 35m shorties out there in the naked, my bet is most of you don&#39;t make it",Bullish,Bullish,Correct
$BBRY hmmmm is volume coming in?,Bullish,Bullish,Correct
"$TWTR Innovation!! Website currently has minimal ads.  If TWTR allows more ads, it could greatly increase Rev. Looking forward to ER call.",Bullish,Bullish,Correct
$TWTR Next catalyst is ER next week.  GOOG earnings will help TWR. Short Inventory drying out.  Retest 65 today?,Bullish,Bullish,Correct
"$TWTR this may go slightly lower, but think it will bounce nicely http://stks.co/j08cQ",Bullish,Bullish,Correct
&quot;@sm44: $VRNG Looks interesting over $3.40-50 area http://stks.co/f0C8U&quot; Posted at $3.12,Bullish,Bullish,Correct
$BBRY Pump and dump!,Bearish,Bullish,Wrong
$AAPL Don&#39;t know what the issue with AAPL investors is. Stock punished after record profit. GOOG exact opposite.,Bullish,Bullish,Correct
$AAPL this thing is headed for 380 again,Bearish,Bullish,Wrong
$PLUG Andy has Entered the Dragon and will return with the Chinese Connection! News has to be release soon.,Bullish,Bullish,Correct
$TWTR quick flag before going higher,Bullish,Bullish,Correct
$FB So hard for any manipulation to occur after such a blowout and failures at $GOOG $AMZN $AAPL,Bullish,Bullish,Correct
$AAPL  Fool have published.  $MU ER tonight.  There is a strong possibility this is opening in the red.,Bearish,Bullish,Wrong
$BBRY http://stks.co/rtXr,Bullish,Bullish,Correct
$LF going to 9 bucks soon,Bullish,Bullish,Correct
$CLF http://stks.co/e05K4 should reverse trend at 23.11 dont miss this boat,Bullish,Bearish,Wrong
$LULU at the bottom of downtrend channel,Bullish,Bullish,Correct
$SHLD 36.87 bought a ton and lost,Bearish,Bullish,Wrong
$PLUG yes see the dec post on plugpower.com whole list there pls notice Jungheinrich both EU and USA,Bullish,Bullish,Correct
while $spy is lifting up the head $aapl s looking weak.,Bearish,Bullish,Wrong
$ca it looks like we still have a seller.,Bearish,Bullish,Wrong
"$INO Unfortunatly with INO, the other side will have their chance to say told you so.",Bullish,Bullish,Correct
"$VRNG Two big fronts aka G and ZTE,if mgmt wants fireworks &amp; attract more tuts,they will try and make it happen all at once,feel good story",Bullish,Bullish,Correct
"$VRNG I watched the State of the Union, did you hear it when the Prez said his admin would not tolerate $GOOG style antics with patents?",Bullish,Bearish,Wrong
$RVLT well then are we going to break the big 4 month wedge to the upside or not?,Bullish,Bullish,Correct
&quot;@ycharts: Why Target&#39;s Security Breach = Investor Opportunity http://stks.co/e05gj $TGT $ROST $TJX $COST $GS&quot;,Bullish,Bullish,Correct
"Guys, Cramer didn&#39;t mention $GALE on 60 in 60 this AM on CNBC. I&#39;m bullish but just want to be accurate.",Bullish,Bullish,Correct
$AAPL break the 12 EST reversal pattern buy it and watch it run,Bullish,Bearish,Wrong
$AAPL SHORT NEED TO REVERSE and LONG,Bullish,Bullish,Correct
$UGAZ Someone is going to jail for this run up... no question.,Bearish,Bullish,Wrong
$FB Cool becomes anti-cool is less than a generation... see you at $25 $FB,Bearish,Bullish,Wrong
Another bad recommendation got me in this POS $CYTK is going to 6. Total POS.,Bearish,Bullish,Wrong
$VJET Adding support at $45 with pullback,Bullish,Bullish,Correct
$GSS I think that $0.55 resistance is over. HaHa!  http://stks.co/stUn,Bullish,Bearish,Wrong
"Another one of those market down, $YHOO up days! I will take it. $FB $TWTR $LNKD $GOOG $TMO $TMUS $MU",Bullish,Bullish,Correct
$YHOO Yahoo Financr Tumblr - recognizing that more financial data and charting being posted on Tumblr. http://stks.co/ttRO,Bullish,Bullish,Correct
$YHOO Go Guy.. lol,Bullish,Bearish,Wrong
"If you want to make money in Jan&#39;14 then sell all $TWTR and buy $FB, before its too late. $FB - take my word tomorrow sure shot 60$.",Bullish,Bullish,Correct
long $FTNT Feb. 21 calls at 1.60,Bullish,Bullish,Correct
&quot;@buylosellhigher: $PLUG .silicon valley bank new revolving credit line loan to $PLUG.. counteract sa short article http://stks.co/sq1t&quot;,Bullish,Bearish,Wrong
$WPRT  Next stop $17.,Bearish,Bullish,Wrong
$NAVB while we wait for this...BIO WL for Friday: $ARIA $IBIO $IGXT $MSTX $ONCS $RNN   (IGXT Feb PDUFA)  NON-BIO WL: $ARTX $LQMT $WYY $XIN,Bullish,Bearish,Wrong
"Intra-day plays $CREE, $JPM and $AMZN...",Bullish,Bullish,Correct
"$AAPL 30m to close Friday - all furious with &#39;guaranteed&#39; 545 pin.  180m into Monday, estatic at 543.50.  Would bet on 530 before 550.",Bearish,Bullish,Wrong
"$GLUU accord. to Nasdaq.com Franklin has 2.296m shs, acc. to BBG 4.59m shs, Nr 4 is Blackrock acc to BBG, 3.8m shs, vs on NDQ only 1.78m shs",Bullish,Bullish,Correct
"$GTAT as i am quite long in shs i start thinking of selling some Feb 11 calls, they start to pay nicely. and Mrch 11 is 70 cents. nice",Bullish,Bullish,Correct
$F Still do not understand the stock action being flat with all the positive news going forward.,Bullish,Bullish,Correct
$CTXS Citrix launched new releases of XenDesktop &amp; XenApp apps that connect to Amazon Web Services &amp; CloudPlatform. http://stks.co/h0Drs,Bullish,Bullish,Correct
$AMRN NOT APPROVED!!! is in the air,Bearish,Bullish,Wrong
$AMRN There goes your whole saving in one stupid stock,Bearish,Bearish,Correct
@TheStacks @rkmatters @harryzimm2013 I see at least 55M iPhones 28M iPads. This marginal increase from last year alone gets us to $60B $AAPL,Bullish,Bearish,Wrong
$ARIA steady movement despite of little volume. Tomorrow will be interesting,Bullish,Bullish,Correct
$IAU bullish technicals descending triangle,Bearish,Bullish,Wrong
"$BBRY Like Citron said BB is Enterprise Software , the current &amp;new BB10 phones with the new 10.2.1 OS +access to Google Play will do great",Bullish,Bullish,Correct
$FB can buy both $BA and $LLY at once and Cramer says FB is cheap !,Bullish,Bullish,Correct
$ICPT $310 calls i bought 20 mins ago also look good,Bullish,Bullish,Correct
$ARNA arenaiacs will become arenaire,Bullish,Bullish,Correct
$KOOL Long at 1.8 amazing results. Can see it breaking thru $OXBT rally back in October,Bullish,Bullish,Correct
My whole watchlist is bleesing red today. 34 stocks. Except $ARIA and $AMRN. Tento buy more $VRNG,Bullish,Bullish,Correct
$C Bought C today long 475 @ 53.92,Bullish,Bullish,Correct
"&quot;@elliottwave: European Bank Capital Shortfalls: France â‚¬285B , Germany â‚¬199B, Spain â‚¬92B http://stks.co/g0BnX $DAX $CAC $INBEX $FXE&quot;",Bearish,Bullish,Wrong
"$P Funny thing about this stock, it might be a bullish signal if listeners decline because it slows the pace of losses.",Bearish,Bullish,Wrong
"$P valued at about $89/listener. Broadcast. com valued $10k per user: keep buying, plenty of runway before we crash!  http://stks.co/j0ABE",Bearish,Bearish,Correct
"$SALE take a look at coupon terms for stelladot, specifically targeting companies like rtmn: http://stks.co/g0Ck1",Bearish,Bullish,Wrong
$ARRS very well positioned small cap that a combined 16% ownership by Google @ Comcast. Owned since the turn around 18. Long to 30 in 2014,Bullish,Bullish,Correct
$VJET $ONVO $DDD $AMAVF $SSYS $GE  $SGLB Sigma Labs shares a grant w/GE Aero http://stks.co/d08Ty,Bullish,Bullish,Correct
"$ARIA 
Ok! Time to go to Pro Bowl in Hawaii!",Bullish,Bullish,Correct
$HON about to turn green for the day,Bullish,Bullish,Correct
$OIBR $T will be picking up shares of these today,Bullish,Bullish,Correct
$THLD here comes another attempt to cross 5...,Bullish,Bullish,Correct
$ZNGA $GLUU next step is the upgrades,Bullish,Bullish,Correct
$SODA long 1/2 position at $49.10,Bullish,Bullish,Correct
"$BAXS looks like this will break $1,35 resistance. 1,35-1,45 bid ask spread",Bullish,Bullish,Correct
$AAPL reaching,Bearish,Bullish,Wrong
$VRNG followed by FDA consider and approve $CUR &quot;breakthrough&quot; drug status of NSI-566 in ALS.  $CUR to +$30.00,Bullish,Bullish,Correct
$VRNG G co-defendants stuck with 6.5% RR should drop $GOOG like a HOT potato and switch to $MSFT Bing - license n settle w/V separately,Bullish,Bearish,Wrong
"$MU future short term direction all based on capacity report, upcoming on ER.",Bullish,Bearish,Wrong
"&quot;@attaincapital: Chart(s) of the Week: Hello Taper, so long Risk On/Risk Off http://stks.co/toHr $VIX $DJIA $NK_F $ZD_F $DJ_F&quot; right on,",Bearish,Bullish,Wrong
$AMD when I went long I meant long target double digits,Bullish,Bearish,Wrong
"$AMD healthy  movements intraday , loaded up on that dip",Bullish,Bullish,Correct
"$ES_F $NQ_F reached my target  in that last spike there from fridays lows ,experience dictate don&#39;t tempt fate so I bid thee a good night:)",Bullish,Bearish,Wrong
$AMD $ATVI $TTWO $GLUU Key parts of my gaming portfolio..AMD first out with ER tonight,Bullish,Bullish,Correct
$ATVI cont $MSFT $TTWO $EA,Bullish,Bullish,Correct
"$VIX $DJI $ES_F forgive me for saying,but it would be nice with a time with distressed equity markets for a change,keeps us honest .",Bearish,Bullish,Wrong
@RichAt3live pretty nice $TWTR chart. Shows &quot;Falling Wedge&quot; break out coming soon. Hopefully next days :),Bullish,Bullish,Correct
$WPCS shorts got too greedy. now they will take profits and run the stock up!,Bullish,Bearish,Wrong
$NMBL NEW ALL TIME HIGHS,Bullish,Bullish,Correct
$FEYE $7 more to $60+,Bullish,Bullish,Correct
$NEON Otw to $20+ MANY immediate catalysts ahead! Plus epic short squeeze 9.9M shares short. Better Squeeze then $DDD $TWTR,Bullish,Bullish,Correct
$AAPL rip SQUEEZE,Bullish,Bearish,Wrong
$KNDI market sell orders below $12 gap down,Bearish,Bearish,Correct
$NMBL moving slowly higher $50+,Bullish,Bullish,Correct
$SCTY GS institutional desk squeeze all shorts,Bullish,Bullish,Correct
$YELP PM over $80 squeezer,Bullish,Bullish,Correct
$NEON Neonode CES 2014 show developments are game changing for next generation touch. $QCOM $NVIA $TXN Samsung and LG all customers,Bullish,Bullish,Correct
$PANW should be up 10+ on the Morta Cyber security recent acquisition,Bullish,Bullish,Correct
$NMBL continues to rip to new highs,Bullish,Bullish,Correct
$PANW will go,Bullish,Bullish,Correct
$PANW new highs,Bullish,Bullish,Correct
$DEPO new ALL time HIGHER,Bullish,Bullish,Correct
$CTRL shorts have lost all bodily functions soon to be in vegetable state,Bullish,Bullish,Correct
$FEYE institutions and funds cant own enough as this continues to move,Bullish,Bullish,Correct
$OTIV moving,Bullish,Bullish,Correct
$FEYE short size,Bearish,Bearish,Correct
$KNDI new lows continue,Bearish,Bullish,Wrong
$FEYE $74++,Bullish,Bullish,Correct
$VRNG red to green in progress.,Bullish,Bullish,Correct
$INUV heavy trading on the ask. vague chatter,Bullish,Bullish,Correct
$FEYE higher,Bullish,Bullish,Correct
$TWTR SOLIDLY above $60 SQUEEZER,Bullish,Bullish,Correct
$TWTR new HOD,Bullish,Bullish,Correct
$VRNG added more.,Bullish,Bullish,Correct
$AMZN analysts do not publish a downgrade but raise PT and then they tell their institutional client to sell fast,Bearish,Bullish,Wrong
$DEPO MOVING to new HOD,Bullish,Bullish,Correct
Wouldn&#39;t be surprised to see $AEC spring back to life with the strong relative performance in $IYR and $REZ.,Bullish,Bullish,Correct
$FB Solid numbers.....FB is managed by people who know what they are doing.,Bullish,Bullish,Correct
$NBG even more  +3.3% ... green day for us,Bullish,Bullish,Correct
$PLUG Hoping bullish actions continues on for $PLUIG $FCEL and $BLDP,Bullish,Bullish,Correct
$BLDP key slide coming..commercialization,Bullish,Bearish,Wrong
$RSH Entering into a large position here,Bullish,Bullish,Correct
$PLUG 2.72 RT this looks a start for tomorrow bulls game,Bullish,Bullish,Correct
RT $VRNG ... BlackRock.. http://stks.co/c0AnA http://stks.co/c0AnB increased $VRNG shares from 1.9M to 5.4M $GOOG $VHC $MSFT $ADT,Bullish,Bullish,Correct
&quot;@yader: Unless u think 120 was the top for $HHC...&quot; // See rest of post from Nov 19.  Close to 20% returns now in 2 months.,Bullish,Bearish,Wrong
$SLV Is the best way to play $SI_F? Want to hop in on these lows. Inflation/demand bound to rise over the year.,Bullish,Bullish,Correct
$GLD $GC_F up because it was just so hated in 2013 and the selling exhausted itself.  Long $GDXJ for a sharp bounce. Not a LT endorsement!,Bullish,Bearish,Wrong
"$QLYS already long this one, might pocket pivot if volume increases.  For those who missed $FEYE (long at $52) also in security",Bullish,Bullish,Correct
$Z pocket pivot. Long,Bullish,Bullish,Correct
@LongString $T buy them?  Don&#39;t think so.  They wouldn&#39;t know what to do with them.  Maybe $DISH or $DTV,Bullish,Bullish,Correct
$WUBA hammer time,Bullish,Bullish,Correct
"$TAXI oops, I guess the market already figured this is DOA.  $UBER",Bearish,Bullish,Wrong
"$SHLD Nice read from a deep value manager, mentions $SHLD Canada http://stks.co/ptQ1",Bullish,Bearish,Wrong
$TPRE @howardlindzon No love for Dan Loeb&#39;s insurance vehicle? No chart on ST? P/E 7 something...,Bullish,Bullish,Correct
"$WETF $DHIL $BLK $TROW $BEN $LM $FII, etc Money Managers the single easiest way to make money long term in a secular bull market.",Bullish,Bullish,Correct
$SSYS i smell 140 is coming,Bullish,Bullish,Correct
$NVAX Bullish!!!!!,Bullish,Bullish,Correct
$BBRY  up up to the MOON,Bullish,Bullish,Correct
@FreeJack2k2 $BTCUSD What is the #Bitcoin price at 1-Jan-2015? // My 2cnts: $1240+ and for sure &gt;$456 is my gamble guess :-),Bullish,Bullish,Correct
American Airlines upgraded after 4Q shows gains: Associated Press http://stks.co/f0Do0 via @MSN_Money $AAL,Bullish,Bullish,Correct
$DGAZ $DGAZ   your my hero! Gooooo $DGAZ! sorry little cheerleading! Really bored!,Bullish,Bearish,Wrong
"$VRNG may also hold through an Equity Mkt meltdown, depending on factors at the time.",Bullish,Bullish,Correct
"$VRNG  Congratulations to the Vringo Legal Team!!!!!!  Beautiful job you did Folks!!!!  Your solid, savvy efforts are much appreciated.",Bullish,Bullish,Correct
"$VRNG  my Button is STUCK on Bearish, anyone else???",Bearish,Bullish,Wrong
$GALE $PLUG $SLTD two 20% s and a 10% not bad...if $BLDP would join the fun anytime now...,Bullish,Bullish,Correct
$PLUG $BLDP $NPWZ exploded today...no position unfortunately...our day will come soon,Bullish,Bullish,Correct
$eigi fresh meat that is now with a 50d and a great R/R settup,Bullish,Bullish,Correct
$cxdc. 4.9 downside move to 7 upside. I&#39;ll take those odds,Bullish,Bearish,Wrong
Australian Dollar Starts The Year With A Bias For Bottoming: http://stks.co/d03UT $AUDUSD $FXA #forex,Bullish,Bearish,Wrong
%stocks&gt;40DMA=60.3%. A Sharp Separation from Overbought Conditions. http://stks.co/f09jE $SPY #T2108 $ISRG chart review #VIX $UVXY,Bearish,Bearish,Correct
Now taking flyer on $RSH. More info here: http://stks.co/a09kC #120trade,Bullish,Bearish,Wrong
$LNKD Watching for a reversal on the mid trend line. $223 area http://stks.co/e05tF,Bearish,Bearish,Correct
$ARNA SA Article is out. Read this. http://stks.co/sqeY,Bullish,Bullish,Correct
$ARNA Seeking Alpha says Belviq sales increased 32% in Christmas week. $ARNA,Bullish,Bullish,Correct
"Time to buy commodity stocks, $MCP $WLT $ANU $REE",Bullish,Bullish,Correct
Hold $ARNA since $5.9 and sold all my 60k shares yesterday. Will re-enter later on. Right now I think $CHTP is the best speculative pick.,Bullish,Bullish,Correct
$NWBO $CHTP $CNDO $GERN. those stocks will be winners.,Bullish,Bullish,Correct
@97shorty little volatility caused by just a few tiny shares. Now back to normal range of 3.17. Long $CNDO.,Bullish,Bullish,Correct
$DRYS in 80k shares at 3.4x.,Bullish,Bullish,Correct
$DRYS at 3.51 AH...tomorrow will be a very good day for bulk dry shippers. $GNK $EGLE $FREE,Bullish,Bullish,Correct
$MCP Good PR in a down day. Maybe the market will recover after the morning loss.,Bullish,Bullish,Correct
$TAN Cant say I ever remember a day like this. Glad I bought more at the couple weeks ago,Bullish,Bullish,Correct
$BIDU In Feb 175 calls for earning play,Bullish,Bullish,Correct
"@LukeKramer Was waiting for $MUX to retrace back under $2 as my funds were elsewhere. Never happen! If it does, I&#39;m going in big.",Bullish,Bullish,Correct
"$PLUG Well, today might make up for yesterday after all",Bullish,Bullish,Correct
"$AAPL Best and most owned products, a recent CM deal and TC told investors 2014 will be great and yet people question aapl.. Aapl is fine",Bullish,Bullish,Correct
$AAPL Icahn knows something will be announced at the bowl.. Reason why he said &quot;it wnt go lower&quot;,Bullish,Bullish,Correct
$AAPL Fnny how these criminals on TV mention aapl in a neg way every 5 minutes.. It&#39;s so preplnd.. Fl bad fr anyone relying on thr 401 rt nw,Bullish,Bearish,Wrong
"First Day for CES $IMMR, $AMD $INVN $PXLW $HIMX in $GOOG. Keep the Innovation and News Flowing.",Bullish,Bullish,Correct
Companies I like Mid/Long Term due to Industry and Fundamentals $KNDI $HIMX $PRCP $IMMR $PXLW $SPWR $AMD $BEAT $AMAVF $INVN Do your DD,Bullish,Bullish,Correct
$INVN Big Day for a future Bid Dog.,Bullish,Bullish,Correct
